OG0012896.0	OG0000471.2	OG0004710.2
OG0000261.0	OG0004621.4	OG0006397.6
-0.7946074870103151	-3.282087830355571	-1.7656213106623855
OG0000176.0	OG0008451.4	OG0003358.3
-0.33387969740416884	-0.9013109559086716	-0.333334289405402
OG0004287.3	OG0000092.1	OG0004402.13
-0.8458056750072103	0.8123750005659496	-0.3291596641184381
OG0000154.2	OG0006388.0	OG0013961.0
-0.6887294085133586	-2.6321816563938065	-2.0661252582846443
OG0000126.1	OG0005853.2	OG0010762.2
-0.8815073741305954	-2.855170479161191	-2.7670936989931696
OG0000154.2	OG0003543.0	OG0003258.3
-0.6887294085133586	-0.9186603725480612	-1.7918573526622783
OG0002500.1	OG0004492.8	OG0000336.0
-1.5022599113909068	-1.1184136837566039	-0.4330387576855113
OG0000180.0	OG0002677.13	OG0005843.1
-0.15826835651750287	-0.9581963123429151	-0.9601597354682089
OG0000062.12	OG0004872.6	OG0011193.0
-1.5538496598709068	-0.09989639240287225	-1.5717503892943052
OG0004287.3	OG0003905.3	OG0000130.38
-0.8458056750072103	-2.3371564825019373	-0.1440103026915193
OG0000302.34	OG0006733.0	OG0004090.26
-0.896200256842332	-0.7759597257820698	-1.296190533473754
OG0000188.1	OG0012267.0	OG0006392.0
-0.09449505685038438	-1.5100460986686943	-0.9539979534554796
OG0007421.3	OG0007473.0	OG0000276.72
-2.2022399203681666	-1.2622267227410604	-0.8999642788381562
OG0000130.38	OG0005851.2	OG0006306.0
-0.1440103026915193	-2.834441745538826	-1.1165355818976774
OG0003358.3	OG0000088.3	OG0004138.22
-0.333334289405402	-0.11434754870041268	-1.298317879704717
OG0005763.2	OG0000359.28	OG0005923.1
-0.4947187885467331	-0.5942254220501242	-0.952042892603345
OG0000785.2	OG0007167.0
-0.6060347243397574	-1.3658714424749592
OG0000044.1	OG0004169.4	OG0003610.0
-0.6009930135276029	-1.2747387311749092	-0.5247075499634715
OG0005436.1	OG0000048.122	OG0007146.0
-0.5340777606960627	-0.7157227819448722	0.7562547427239061
OG0000207.240	OG0012099.0	OG0000264.1
-1.037413961643117	-2.4281775931667964	-1.4799549759601824
OG0009292.1	OG0000176.0	OG0008586.0
-2.0150825945730797	-0.33387969740416884	-1.8079321155203498
OG0000750.0	OG0003118.5	OG0009097.4
-0.6604064990346017	-1.2172559636048	-1.0206331138782188
OG0003525.58	OG0000246.0	OG0007822.0
-3.3226496228048217	-0.5324074912870507	-1.205896101440252
OG0000042.314	OG0007146.0	OG0008482.0
-0.2813863010245155	0.7562547427239061	-0.9655025358005551
OG0000869.2	OG0007148.0	OG0000426.5
-0.6755349936684583	-0.8986188576449755	-1.1811494391045665
OG0000320.0	OG0005187.0	OG0003072.2
-0.24348904385984163	-1.5777669993169523	-1.3932735249871873
OG0005691.3	OG0000256.24	OG0006011.0
-1.0180012584066676	-0.250165425587271	-0.5638381606855499
OG0000261.0	OG0006854.0	OG0005146.0
-0.7946074870103151	-1.6483716708972176	-1.427401324629968
OG0002490.40	OG0005995.0	OG0000409.24
-0.5606428215257433	-2.554697057863487	0.10447085776291738
OG0011426.2	OG0000066.1	OG0000002.763
-2.612637459164005	-1.097270360766624	-0.7257085158978973
OG0005620.0	OG0008895.6	OG0000599.0
-1.427401324629968	-1.520769438793664	-0.9312604093276949
OG0005569.4	OG0003040.0	OG0000130.38
-0.4113872934862137	-1.1933047464682418	-0.1440103026915193
OG0009292.1	OG0007453.2	OG0000230.58
-2.0150825945730797	-1.945082080871042	-0.15136203809529378
OG0000359.28	OG0004007.3	OG0006785.2
-0.5942254220501242	-0.6579004351672156	-1.0697546816853354
OG0012182.2	OG0005826.0	OG0000364.1
-0.7324042781481208	-1.425850039490298	-0.7065117976244923
OG0000120.105	OG0006291.0	OG0001836.0
-0.5544851616978876	-1.5332423842738285	-0.4979749784823046
OG0012750.0	OG0004124.0	OG0000409.24
-0.8735557002753089	-0.6610907271910786	0.10447085776291738
OG0012102.0	OG0000206.0	OG0003769.4
-2.819088336631431	0.24865627000440324	-1.2078942943370952
OG0010609.0	OG0007822.0	OG0000147.0
-2.1539279703695424	-1.205896101440252	-1.5803532474685666
OG0000062.12	OG0012235.2	OG0007202.0
-1.5538496598709068	-3.168771306825942	-0.9498117766885221
OG0006754.6	OG0000285.1	OG0008186.0
-0.215244771307591	-1.0528949484321255	-1.6456606866214725
OG0000261.0	OG0006854.0	OG0010750.6
-0.7946074870103151	-1.6483716708972176	-2.852042118612899
OG0000180.0	OG0006827.2	OG0004910.0
-0.15826835651750287	-1.4138838046624735	-2.2632652555088026
OG0007781.0	OG0000264.1	OG0008482.0
-1.165207895235545	-1.4799549759601824	-0.9655025358005551
OG0005384.1	OG0000420.0	OG0004607.0
-2.454822365384708	-0.49045616203966397	-1.3703403000726082
OG0000279.0	OG0004347.0	OG0000107.318
-0.7006381023484414	-0.9646576192078029	-2.3313362222997793
OG0005413.12	OG0000263.57	OG0005953.0
-1.064012303563144	0.818932344010497	-0.6431800849240055
OG0000059.133	OG0003040.0	OG0000244.36
-0.3735141370944932	-1.1933047464682418	-3.554019099655104
OG0000869.2	OG0006268.0	OG0005852.2
-0.6755349936684583	-0.623265095001478	-2.270207978440035
OG0002490.40	OG0000336.0	OG0007704.0
-0.5606428215257433	-0.4330387576855113	-0.7826451863175633
OG0000599.0	OG0003039.0	OG0005500.2
-0.9312604093276949	-1.222296244872902	-1.8788519435246895
OG0005316.15	OG0005031.0	OG0000160.4
-1.3636421939641048	-0.4367442285670112	-0.030913993470059714
OG0000048.122	OG0004901.9	OG0007818.0
-0.7157227819448722	-2.0825300533208067	-2.0356383367532658
OG0007772.0	OG0008980.7	OG0000198.0
-1.5432989689917949	-1.4308978270464396	-0.3989691306511904
OG0003561.0	OG0000154.2	OG0006828.0
-0.5568177330077777	-0.6887294085133586	-0.9982698038611177
OG0007807.0	OG0000176.0	OG0005166.6
-0.9865020082510226	-0.33387969740416884	-1.4449691988177917
OG0003726.42	OG0006724.0	OG0000044.1
-1.3573446321104978	-0.8051564880004803	-0.6009930135276029
OG0000154.2	OG0011270.0	OG0005844.2
-0.6887294085133586	-0.8203615650618676	-2.8900377466011817
OG0007196.4	OG0000280.1	OG0000420.0
-1.8287931725818576	-1.5517333399360451	-0.49045616203966397
OG0006012.0	OG0000785.2	OG0004492.8
-2.096653165017793	-0.6060347243397574	-1.1184136837566039
OG0000263.57	OG0002677.13	OG0009923.1
0.818932344010497	-0.9581963123429151	-1.6206008374744216
OG0000059.133	OG0005869.0	OG0010764.0
-0.3735141370944932	-1.1218632333730527	-1.1775553605953832
OG0006024.0	OG0000046.1	OG0003044.18
-1.4839848529963353	-0.4065984188743529	-0.9930916306578225
OG0006460.2	OG0000407.1	OG0006005.0
-0.5948789645486792	-0.9610020212024905	-1.3819493299466563
OG0007965.0	OG0004170.0	OG0000046.1
-1.4635491698052916	-0.5043048373759311	-0.4065984188743529
OG0008096.5	OG0002361.0	OG0000206.0
-1.5149854303096	-0.693621089289037	0.24865627000440324
OG0000711.2	OG0006442.2	OG0008453.0
-0.05304461335688118	-2.2082275957226343	-0.43693951723612684
OG0006099.2	OG0000044.1	OG0005475.2
-1.9290611786565626	-0.6009930135276029	-0.8975434233492661
OG0004208.2	OG0000409.24	OG0007726.2
-0.9481407011647501	0.10447085776291738	-1.129102691334971
OG0005059.0	OG0007772.0	OG0000584.0
-0.817053505488898	-1.5432989689917949	1.6572284011610958
OG0000120.105	OG0004170.0	OG0010735.2
-0.5544851616978876	-0.5043048373759311	-2.2276920250415966
OG0005768.6	OG0000198.0	OG0003971.6
-1.4336231996788755	-0.3989691306511904	-0.6857095160120039
OG0005110.0	OG0000176.0	OG0005023.0
-0.4789492630990369	-0.33387969740416884	-0.8921782440871464
OG0006460.2	OG0009099.2	OG0000034.305
-0.5948789645486792	-1.6629169236892125	-0.6588112275212595
OG0009080.2	OG0000279.0	OG0003039.0
-1.5361683204603513	-0.7006381023484414	-1.222296244872902
OG0000225.48	OG0004607.0	OG0007070.2
-0.3057883922321096	-1.3703403000726082	-1.8206163456437023
OG0009879.2	OG0005621.0	OG0000599.0
-2.089267338097087	-2.3233715117570313	-0.9312604093276949
OG0000420.0	OG0006725.0	OG0005695.10
-0.49045616203966397	-1.6556259667142674	-1.5868392244091865
OG0000180.0	OG0004649.2	OG0006176.0
-0.15826835651750287	-0.48843075802752745	-1.7345631039509017
OG0000225.48	OG0003039.0	OG0009081.0
-0.3057883922321096	-1.222296244872902	-1.9285118944158177
OG0008768.2	OG0000431.12	OG0006388.0
-0.7881155980596954	-0.3122226226036953	-2.6321816563938065
OG0003037.24	OG0000391.20	OG0011466.0
-0.44772130900956375	-0.35328433892264566	-1.5786285669991056
OG0006273.0	OG0005620.0	OG0000257.0
-1.0948031604374366	-1.427401324629968	0.0001442622910945383
OG0004007.3	OG0000285.1	OG0009877.2
-0.6579004351672156	-1.0528949484321255	-1.4445764684381
OG0006450.8	OG0007744.0	OG0000081.1
-1.4177330466494877	-0.24965075941584977	-0.890037746601182
OG0008540.0	OG0000391.20	OG0008525.0
-1.3342434173206015	-0.35328433892264566	-0.7292916662807851
OG0004049.8	OG0000004.1032	OG0000261.0
-0.7831416402250396	-2.023856359953367	-0.7946074870103151
OG0011272.4	OG0000059.133	OG0007452.2
-1.7779373752225125	-0.3735141370944932	-1.7538959901160833
OG0000188.1	OG0007071.2	OG0000066.1
-0.09449505685038438	-1.7264244343846205	-1.097270360766624
OG0006083.0	OG0000092.1	OG0004931.0
-0.9208437933823564	0.8123750005659496	-1.0622036593134483
OG0012201.0	OG0000785.2	OG0004754.7
-1.692921261460185	-0.6060347243397574	-0.5625591756364571
OG0012967.0	OG0000261.0	OG0007526.0
-2.392894616241506	-0.7946074870103151	-0.9632505235721317
OG0000294.0	OG0010531.2	OG0007156.2
-0.5213905315954883	-2.291238890816222	-1.3982084161379738
OG0006799.0	OG0000223.2	OG0004661.0
-1.0914176345211863	-0.3170671972827844	-1.40621599473934
OG0004610.1	OG0000711.2	OG0005622.0
-1.3075728019102923	-0.05304461335688118	-3.010424979419093
OG0005701.4	OG0000059.133	OG0006289.0
-1.6748438822584089	-0.3735141370944932	-1.6438561897747246
OG0007458.0	OG0004409.0	OG0000338.41
-0.7138285488929806	-1.0877333719335505	0.7966808083669082
OG0007514.0	OG0005661.2	OG0000223.2
-1.847881495568057	-1.6308406539354687	-0.3170671972827844
OG0002959.32	OG0000257.0	OG0008930.0
-1.2088944295874708	0.0001442622910945383	-1.273343137314313
OG0008211.10	OG0003671.2	OG0000420.0
-1.245711073270316	-1.0736968881386058	-0.49045616203966397
OG0000188.1	OG0006166.2	OG0008569.0
-0.09449505685038438	0.1815478564559564	-1.2412704315421375
OG0000750.0	OG0007216.0	OG0011336.0
-0.6604064990346017	-1.2750878406843897	-2.656535323845471
OG0000022.878	OG0012708.0	OG0000711.2
-1.1929748745013562	-1.3342434173206015	-0.05304461335688118
OG0000290.0	OG0004458.0	OG0007755.1
-0.5907448533151622	-1.2908858515287907	-1.4568010998066674
OG0012994.0	OG0000204.2	OG0005079.0
-2.3147325934831584	-0.7138285488929806	-2.780908941753803
OG0011732.0	OG0000175.4	OG0002855.2
-1.4477213090095638	-0.9548366483967755	-1.53658679618218
OG0000002.763	OG0005158.0	OG0006450.8
-0.7257085158978973	-1.142417044615852	-1.4177330466494877
OG0006857.0	OG0000044.1	OG0011470.0
-2.279984264917195	-0.6009930135276029	0.581206608836821
OG0006176.0	OG0000188.1	OG0006027.0
-1.7345631039509017	-0.09449505685038438	-1.7437139294149082
OG0005703.0	OG0005134.0	OG0000599.0
-1.0634091701760615	-0.9567955014348324	-0.9312604093276949
OG0002627.62	OG0004492.8	OG0000364.1
-1.2958362805460346	-1.1184136837566039	-0.7065117976244923
OG0004207.12	OG0000359.28	OG0006236.0
-1.3219280948873626	-0.5942254220501242	-0.6427295243204406
OG0000869.2	OG0008940.1	OG0004554.6
-0.6755349936684583	-1.8160371651574052	-0.7983661388303496
OG0010302.3	OG0000034.305	OG0005323.0
-0.9822205874387653	-0.6588112275212595	0.46581778323171336
OG0010694.1	OG0000204.2	OG0002557.50
-2.049904905826314	-0.7138285488929806	-1.2202780187929276
OG0000285.1	OG0003838.7	OG0008497.0
-1.0528949484321255	-2.6629169236892127	-1.405069330187608
OG0004049.8	OG0000364.1	OG0005341.0
-0.7831416402250396	-0.7065117976244923	-0.8160371651574051
OG0000294.0	OG0006982.0	OG0006827.2
-0.5213905315954883	-1.298317879704717	-1.4138838046624735
OG0007196.4	OG0000431.12	OG0000244.36
-1.8287931725818576	-0.3122226226036953	-3.554019099655104
OG0008934.0	OG0006827.2	OG0000246.0
-1.4611638922585346	-1.4138838046624735	-0.5324074912870507
OG0004631.4	OG0000407.1	OG0004637.1
-1.3632709872102522	-0.9610020212024905	-1.058593158890855
OG0004856.1	OG0000014.1	OG0004053.9
-0.9847879149314968	-0.4737308279347723	-0.5907448533151622
OG0007448.2	OG0010622.0	OG0000126.1
-1.3280726151852633	-1.2684691629458418	-0.8815073741305954
OG0000261.0	OG0003192.0	OG0007079.10
-0.7946074870103151	-0.5127194706162739	-1.3532843389226457
OG0000711.2	OG0004807.4	OG0008355.0
-0.05304461335688118	-0.27003400255307203	-1.1564984744631772
OG0005132.0	OG0000126.1	OG0006215.0
-0.7336032269754467	-0.8815073741305954	-1.3259009714622862
OG0004958.0	OG0011170.0	OG0000198.0
-1.1510416172076048	-1.5649048483799028	-0.3989691306511904
OG0005734.0	OG0000263.57	OG0007167.0
-0.9151193464087035	0.818932344010497	-1.3658714424749592
OG0000062.12	OG0009251.1	OG0007452.2
-1.5538496598709068	-1.810460055611497	-1.7538959901160833
OG0000869.2	OG0004390.1	OG0004754.7
-0.6755349936684583	-0.6208226711091924	-0.5625591756364571
OG0005696.4	OG0000042.314	OG0006821.0
-1.7833899312575583	-0.2813863010245155	-2.728335289022766
OG0003744.6	OG0000198.0	OG0012224.0
-0.44772130900956375	-0.3989691306511904	-3.571407339705032
OG0000034.305	OG0004807.4	OG0007079.10
-0.6588112275212595	-0.27003400255307203	-1.3532843389226457
OG0006053.1	OG0004759.3	OG0000785.2
-2.625044004031908	-1.8421801605211374	-0.6060347243397574
OG0000599.0	OG0004623.10	OG0007476.6
-0.9312604093276949	-0.7986170641359458	-0.7449223179945492
OG0014828.2	OG0004621.4	OG0000749.2
-2.2162500169928254	-3.282087830355571	-0.3830777578812987
OG0006440.2	OG0006425.0	OG0000059.133
-3.325539348439741	-1.951205819739195	-0.3735141370944932
OG0002500.1	OG0007191.0	OG0000584.0
-1.5022599113909068	-0.5536378881214055	1.6572284011610958
OG0000042.314	OG0005355.1	OG0004854.4
-0.2813863010245155	-1.5525794954095031	-0.4001109550407409
OG0000711.2	OG0006392.0	OG0004038.24
-0.05304461335688118	-0.9539979534554796	-1.5855396941839017
OG0000972.70	OG0000018.1	OG0004412.2
-1.4759363242227894	-0.6106534638375021	-0.781404798449143
OG0003561.0	OG0006083.0	OG0000110.3
-0.5568177330077777	-0.9208437933823564	-0.4639470997597903
OG0006784.2	OG0000059.133	OG0006392.0
-3.1379652600447674	-0.3735141370944932	-0.9539979534554796
OG0000509.168	OG0004459.0	OG0000147.0
-2.454822365384708	-1.7621915704543796	-1.5803532474685666
OG0005719.2	OG0005696.4	OG0000336.0
-1.3375210295767486	-1.7833899312575583	-0.4330387576855113
OG0000062.12	OG0008358.1	OG0008540.0
-1.5538496598709068	-1.1995866873612426	-1.3342434173206015
OG0006257.0	OG0000711.2	OG0003543.0
-1.4623560380701153	-0.05304461335688118	-0.9186603725480612
OG0005134.0	OG0008496.8	OG0000264.1
-0.9567955014348324	-1.8033929559051822	-1.4799549759601824
OG0010752.0	OG0000257.0	OG0004931.0
-1.1028370366411655	0.0001442622910945383	-1.0622036593134483
OG0000175.4	OG0008523.2	OG0005323.0
-0.9548366483967755	-1.6757654377294688	0.46581778323171336
OG0000225.48	OG0008911.7	OG0006392.0
-0.3057883922321096	-1.148161027150656	-0.9539979534554796
OG0011763.0	OG0006867.4	OG0000230.58
-1.5336600120205253	-1.6139616401113863	-0.15136203809529378
OG0009292.1	OG0000711.2	OG0006388.0
-2.0150825945730797	-0.05304461335688118	-2.6321816563938065
OG0005034.12	OG0000183.0	OG0005667.0
-1.4085120616020568	-0.002310160687201116	-1.1626218402461934
OG0000869.2	OG0008113.0	OG0004025.11
-0.6755349936684583	-0.9714308478032291	-1.5141610331209452
OG0000285.1	OG0004124.0	OG0004518.0
-1.0528949484321255	-0.6610907271910786	-1.0727861916070147
OG0000214.0	OG0008068.0	OG0000066.328
-0.42953706897395905	-1.4394806784556318	-1.121549296903336
OG0003651.3	OG0003512.4	OG0000246.0
-0.5143670882581789	-1.1694201465224594	-0.5324074912870507
OG0006460.2	OG0006190.0	OG0000606.2
-0.5948789645486792	-0.8530841519127248	-0.6443071024337754
OG0000154.2	OG0000107.318	OG0007525.0
-0.6887294085133586	-2.3313362222997793	-0.6344194341666346
OG0011354.0	OG0000785.2	OG0004459.0
-0.8323851592448888	-0.6060347243397574	-1.7621915704543796
OG0004631.4	OG0010166.2	OG0000130.38
-1.3632709872102522	-1.247080178987195	-0.1440103026915193
OG0000044.1	OG0004025.11	OG0009083.9
-0.6009930135276029	-1.5141610331209452	-0.5559690888416073
OG0004910.0	OG0000223.2	OG0003610.0
-2.2632652555088026	-0.3170671972827844	-0.5247075499634715
OG0014609.0	OG0000420.0	OG0006841.0
-1.8426975336810263	-0.49045616203966397	-2.687799537362322
OG0000048.122	OG0009073.4	OG0007165.4
-0.7157227819448722	0.0882773096804519	-0.2834919132312543
OG0005573.0	OG0004951.0	OG0000130.38
-1.0162493516450748	-1.6144033039877546	-0.1440103026915193
OG0013513.2	OG0008569.0	OG0000198.0
-1.309001920443092	-1.2412704315421375	-0.3989691306511904
OG0007150.0	OG0000214.0	OG0006120.4
-1.1545701671488482	-0.42953706897395905	-1.8556925327369578
OG0012001.0	OG0005854.2	OG0000409.24
-1.8447688837007212	-1.1759246437484379	0.10447085776291738
OG0005573.0	OG0000147.0	OG0004090.26
-1.0162493516450748	-1.5803532474685666	-1.296190533473754
OG0007260.0	OG0000246.0	OG0003358.3
-1.9545570292388328	-0.5324074912870507	-0.333334289405402
OG0000154.2	OG0000002.1088	OG0005059.0
-0.6887294085133586	-0.8780562664895988	-0.817053505488898
OG0005520.0	OG0008551.0	OG0000002.763
-1.1746213961070686	-0.3494192353977597	-0.7257085158978973
OG0000120.105	OG0003641.0	OG0006346.0
-0.5544851616978876	-1.0332742312821932	-0.4508730198007329
OG0000359.28	OG0009868.0	OG0004160.0
-0.5942254220501242	-1.6281623826695795	0.17005323530230423
OG0000290.0	OG0007493.0	OG0005062.1
-0.5907448533151622	-2.4795526066810747	-0.9925174236687941
OG0000175.4	OG0010617.4	OG0004170.0
-0.9548366483967755	-2.085588555718989	-0.5043048373759311
OG0005384.1	OG0004607.0	OG0000272.36
-2.454822365384708	-1.3703403000726082	-1.0174170530774094
OG0000180.0	OG0000207.240	OG0005949.0
-0.15826835651750287	-1.037413961643117	-1.101907764440992
OG0005316.15	OG0013994.0	OG0000125.49
-1.3636421939641048	-2.665660560093073	0.8343876146053895
OG0004622.6	OG0000359.28	OG0006526.0
-2.5344956303704946	-0.5942254220501242	-2.536168320460351
OG0006440.2	OG0006466.0	OG0000206.0
-3.325539348439741	-0.9448043457578754	0.24865627000440324
OG0000044.1	OG0005850.4	OG0004230.28
-0.6009930135276029	-1.479150349591925	-1.9434164716336324
OG0000062.12	OG0009847.2	OG0008540.0
-1.5538496598709068	-2.888968687611256	-1.3342434173206015
OG0004892.3	OG0000160.4	OG0007165.4
-0.5532144378568775	-0.030913993470059714	-0.2834919132312543
OG0004207.12	OG0000257.0	OG0010762.2
-1.3219280948873626	0.0001442622910945383	-2.7670936989931696
OG0000154.2	OG0005570.0	OG0007165.4
-0.6887294085133586	-0.9252205735033867	-0.2834919132312543
OG0005589.0	OG0003298.30	OG0000264.1
-2.3989691306511904	-1.2901800320230838	-1.4799549759601824
OG0005742.0	OG0008569.0	OG0000048.122
-1.6943212567577124	-1.2412704315421375	-0.7157227819448722
OG0004949.2	OG0014828.2	OG0000257.0
-1.3793197587756991	-2.2162500169928254	0.0001442622910945383
OG0004622.6	OG0000125.49	OG0013023.0
-2.5344956303704946	0.8343876146053895	-1.6438561897747246
OG0005576.4	OG0005829.2	OG0000206.0
-0.8807102316252489	-0.8300749985576876	0.24865627000440324
OG0000360.25	OG0000276.72	OG0010631.0
-2.0226834370912896	-0.8999642788381562	-0.8583056380354691
OG0000711.2	OG0005476.1	OG0003661.0
-0.05304461335688118	-1.6344194341666345	-1.0072315692310758
OG0000294.0	OG0004404.1	OG0003761.0
-0.5213905315954883	-2.0291463456595165	-1.3481331652347563
OG0000359.28	OG0006129.1	OG0007717.0
-0.5942254220501242	-0.994240730711315	-1.7779373752225125
OG0000290.0	OG0004053.9	OG0003950.0
-0.5907448533151622	-0.5907448533151622	-1.4293427796947094
OG0000066.328	OG0000606.2	OG0010700.2
-1.121549296903336	-0.6443071024337754	-2.4227524644068494
OG0003671.2	OG0000198.0	OG0013006.4
-1.0736968881386058	-0.3989691306511904	-2.317606488937269
OG0008060.10	OG0004022.8	OG0000256.24
-1.7154858667557547	-0.8876334769274369	-0.250165425587271
OG0013998.0	OG0004459.0	OG0000230.58
-2.2848973639423953	-1.7621915704543796	-0.15136203809529378
OG0004892.3	OG0000749.2	OG0006841.0
-0.5532144378568775	-0.3830777578812987	-2.687799537362322
OG0000750.0	OG0005618.0	OG0009009.1
-0.6604064990346017	-0.981365825860949	-0.8458056750072103
OG0004740.12	OG0006335.0	OG0000081.1
-1.3643848941302572	-1.234465253637023	-0.890037746601182
OG0000403.25	OG0009099.2	OG0004621.4
-0.4597742994044606	-1.6629169236892125	-3.282087830355571
OG0000225.48	OG0000010.2	OG0005651.0
-0.3057883922321096	-0.3431833203506802	-0.7762067837569675
OG0000599.0	OG0006283.0	OG0005622.0
-0.9312604093276949	-1.1332106856846844	-3.010424979419093
OG0000066.1	OG0000409.24	OG0009097.4
-1.097270360766624	0.10447085776291738	-1.0206331138782188
OG0000279.0	OG0006208.0	OG0000207.240
-0.7006381023484414	-0.7324042781481208	-1.037413961643117
OG0000018.1	OG0004274.22	OG0006867.4
-0.6106534638375021	-1.521183470950585	-1.6139616401113863
OG0003543.0	OG0000336.0	OG0000107.318
-0.9186603725480612	-0.4330387576855113	-2.3313362222997793
OG0008551.0	OG0000285.1	OG0007835.4
-0.3494192353977597	-1.0528949484321255	-0.01814734671025936
OG0000034.305	OG0003040.0	OG0004650.6
-0.6588112275212595	-1.1933047464682418	-1.7908586021614084
