OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
-1.1587514286937521	-1.0540927027897475	-1.2039006722965686	-0.9018499789079885
-2.353284338922646	-1.4035418604410144	-0.1413028099616662	-0.9793733494100422	-0.512513650651464
OG0000011.1	OG0001322.24	OG0002036.0	OG0001507.1	OG0014806.4
0.5140970048942337	-0.7971121665298566	-0.5435092284166207	-1.4953287646142606	-2.729291666280785
OG0002066.0	OG0017880.2	OG0000002.1788	OG0001848.0	OG0001947.0
-0.67116353577046	-2.7245161073327124	0.2893623404769398	-1.0156658551595117	-1.7326439882161124
OG0000054.0	OG0001077.24	OG0001429.24	OG0000396.25	OG0001381.24
-0.11450372678347603	-1.9982698038611177	-0.668180151977398	-1.6197138438769216	-1.1972691044678434
OG0000428.54	OG0000662.1	OG0001325.24	OG0000018.289	OG0009137.2
-1.300448367476911	-1.1982618984335427	-1.234465253637023	-0.18885782633069192	-2.888968687611256
OG0001208.24	OG0001045.24	OG0000863.32	OG0000056.0	OG0009229.0
-1.1788612625092965	-1.3617871145765936	-0.9751130006868205	0.25229454120183664	-1.2324299440482598
OG0002146.0	OG0001386.24	OG0001427.24	OG0013942.2	OG0000056.0
-0.8491804017878668	-0.6115349027168463	-0.8341845118676645	-3.4633900285508266	0.25229454120183664
OG0001460.24	OG0001122.1	OG0001331.24	OG0000038.0	OG0008689.8
-1.67116353577046	-1.6095524220066895	-0.23463499245019467	-0.5428785420499038	-1.9595984847157935
OG0001049.26	OG0001124.24	OG0000001.1420	OG0011710.0	OG0001628.0
-1.0421596732937675	-1.2368434162587132	-0.01727103870140411	-2.65744525452268	-0.7473421358058826
OG0000620.56	OG0017947.0	OG0000994.2	OG0001956.0	OG0000056.0
-1.4270133469374617	-1.4619585466663363	-0.9948156241402767	-2.7888631730177247	0.25229454120183664
OG0000054.0	OG0001445.24	OG0002166.0	OG0001183.1
-0.11450372678347603	-0.9962538607671053	-0.4254624786979365	-1.02591127235414
OG0010159.0	OG0001246.24	OG0001138.24	OG0000018.289	OG0001180.24
-2.394410848688886	-0.9711479941525065	-1.2249916123844051	-0.18885782633069192	-1.1159100908664668
OG0000010.475	OG0000516.6	OG0001355.24	OG0001336.24	OG0012908.0
0.007339046008161679	-0.3593790719643024	-1.1187269385707517	-1.24913627678066	-2.492484413520771
OG0000002.1788	OG0001128.24	OG0015285.2	OG0002070.0	OG0001321.26
0.2893623404769398	-1.518701058452435	-2.8099541131055616	-0.9779518348198268	-0.2278609687786466
OG0020626.0	OG0001081.24	OG0002319.0	OG0001182.24	OG0000006.561
-3.130365444186607	-1.1890222828758559	-0.6859415911417392	-1.0991235338421013	-0.17266872938773947
OG0015995.2	OG0000026.45	OG0001011.1	OG0001718.1	OG0000510.30
-1.5075827599241425	-0.1413028099616662	-0.835728602319259	-0.2244858472465736	-0.5994620704162712
OG0001417.24	OG0000038.0	OG0006999.0	OG0001379.1	OG0002312.0
-1.001732273621237	-0.5428785420499038	-1.8463243502027624	-0.025617534179270093	-1.4414384681995431
OG0001853.0	OG0000933.24	OG0008077.22	OG0000056.0	OG0002038.0
-1.046325015550513	-0.3923264396509436	-2.4320652135221836	0.25229454120183664	-0.7280962937367248
OG0001869.2	OG0001865.0	OG0000032.252	OG0000580.32
-0.5057380121601112	-0.42585003949029804	-0.3082871842179762	-0.59749609912741
OG0001261.1	OG0002091.0	OG0000026.45	OG0001125.24
-1.1985929816342817	-0.5944432366562431	-0.1413028099616662	-1.3566055465201077
OG0002067.0	OG0000011.1	OG0001441.1	OG0016000.4	OG0000995.5
-0.4797537772929724	0.5140970048942337	-0.7700429914156375	-3.095419565078682	-1.5572422423652288
OG0000002.1788	OG0002163.0	OG0000562.130	OG0001311.5	OG0000993.25
0.2893623404769398	-0.9495331296493381	-1.7417826104639822	-1.2202780187929276	-0.9373256372366076
OG0000054.0	OG0012214.4	OG0001274.24	OG0002085.0	OG0001917.0
-0.11450372678347603	-3.022097333064992	-1.896468790122007	-0.15184280290092764	-0.721896272448558
OG0000101.90	OG0015224.0	OG0001457.24	OG0000056.0	OG0000928.30
-1.5182877379966961	-1.8986188576449754	-1.2712522745702424	0.25229454120183664	-1.4336231996788755
OG0002035.0	OG0001312.1	OG0017887.0	OG0000427.25	OG0000006.561
-0.19050323599911453	-1.22431729826094	-3.4281775931667964	-0.3306103379871632	-0.17266872938773947
OG0000010.475	OG0002063.0	OG0002031.0	OG0014001.2	OG0000152.31
0.007339046008161679	-1.023856359953367	-0.9409216577987469	-3.394410848688886	-1.1174743272128007
OG0001352.26	OG0001203.24	OG0001324.24	OG0000001.1420
-1.4851960144282268	-1.4375255419036752	-0.7013416844354848	-0.01727103870140411
OG0001513.24	OG0001186.24	OG0000082.1	OG0001959.2	OG0020435.0
-0.5890077127791049	-0.752437002928646	-0.853866171106625	-0.7727518162192668	-0.9373256372366076
OG0016199.2	OG0000938.24	OG0001272.24	OG0002034.0	OG0000082.1
-1.751951001562794	-0.9367731980030187	-1.2789336312689499	-0.7901099927659606	-0.853866171106625
OG0000054.0	OG0001927.0	OG0001349.1	OG0001383.24	OG0014653.1
-0.11450372678347603	-0.8290494466816325	-1.3168874781868323	-0.815529263359908	-2.361416384768338
OG0000054.0	OG0002072.0	OG0013576.5	OG0002000.0	OG0001016.1
-0.11450372678347603	-1.0948031604374366	-1.0852824135340968	-0.7324042781481208	-2.1831136259850807
OG0000236.122	OG0002118.0	OG0002332.0	OG0009165.0	OG0000012.918
-0.04572922985512066	-0.48418664263802236	-1.9126729482025246	-1.0433485444289392	-0.17576167339628612
OG0015220.0	OG0001001.1	OG0000002.1788	OG0001132.24	OG0001210.24
-1.720231578406405	0.37083384817640364	0.2893623404769398	-1.443791328260415	-0.8094483479677298
OG0001409.1	OG0000026.45	OG0001178.24	OG0006761.1	OG0002009.0
-1.9590374522215022	-0.1413028099616662	-0.28665610491467075	-1.7509794897140352	-0.9551163217602352
OG0002042.0	OG0002041.0	OG0000619.52	OG0000032.252
-0.19479010441767403	-0.6413786861684825	-0.874084450525277	-0.3082871842179762
OG0001376.24	OG0001427.24	OG0000946.1	OG0000012.918	OG0017855.2
-1.2856006030695974	-0.8341845118676645	-0.8180705623099331	-0.17576167339628612	-4.099123533842101
OG0000010.475	OG0002041.0	OG0001629.5	OG0001427.24
0.007339046008161679	-0.6413786861684825	0.5783107928487263	-0.8341845118676645
OG0002066.0	OG0001440.24	OG0001151.26	OG0000082.1	OG0018478.0
-0.67116353577046	-1.0825300533208069	-1.352178966598703	-0.853866171106625	-1.787368410279046
OG0000011.1	OG0002074.0	OG0001239.26	OG0001210.24
0.5140970048942337	-1.7587699644845547	-1.1449671027979205	-0.8094483479677298
OG0001406.24	OG0000026.45	OG0001397.24	OG0001392.24
-1.5100460986686943	-0.1413028099616662	-1.3277104474813686	-0.320846479161911
OG0001367.24	OG0001194.24	OG0002174.0	OG0014816.4	OG0000056.0
-1.1733193246821423	-1.0110063596570187	-0.9776676999019436	-1.0150825945730797	0.25229454120183664
OG0014676.4	OG0002106.0	OG0002087.0	OG0000032.252	OG0001943.0
-2.2688167584278	-1.8180705623099334	-1.1854085623368023	-0.3082871842179762	-1.6020875398230947
OG0001173.24	OG0000082.1	OG0001945.2	OG0002094.0
-1.0040452120579488	-0.853866171106625	-1.0147910526824464	-0.6905909507598809
OG0000130.3	OG0001218.24	OG0000983.28	OG0001154.24	OG0000006.561
-1.3684765935211027	-0.7582818254032986	-0.5189077630936494	-1.7307274219549862	-0.17266872938773947
OG0000482.64	OG0000714.29	OG0001224.24	OG0000006.561	OG0014742.1
-0.49899404685899096	-0.5472991475161558	-1.6789955255288762	-0.17266872938773947	-3.040971781056306
OG0002164.0	OG0001863.0	OG0000038.0	OG0020744.0	OG0002203.0
-1.2518823067144322	-1.0655212410931172	-0.5428785420499038	-2.199586687361243	-0.7157227819448722
OG0001439.24	OG0001376.24	OG0000038.0	OG0000794.20
-0.30489701435952116	-1.2856006030695974	-0.5428785420499038	-0.21407286926621943
OG0001421.30	OG0002091.0	OG0000082.1	OG0001016.1
-1.243318260190996	-0.5944432366562431	-0.853866171106625	-2.1831136259850807
OG0001258.24	OG0000082.1	OG0001105.24	OG0000930.24
-2.0825300533208067	-0.853866171106625	-0.5536378881214055	-0.9205706849970848
OG0002069.0	OG0002139.0	OG0000026.45	OG0002109.0
-0.5114849910421879	-1.1880358246898064	-0.1413028099616662	-0.9748294242650939
OG0000007.976	OG0000994.2	OG0002119.0	OG0001951.0
-0.24982229440694287	-0.9948156241402767	-0.44496919881779173	-0.703219582573575
OG0002135.0	OG0001269.1	OG0001124.24	OG0000082.1
-0.5521563556379148	-1.5687514675652392	-1.2368434162587132	-0.853866171106625
OG0001562.24	OG0013542.6	OG0001271.1	OG0000056.0	OG0001263.26
-1.1847524936393254	-1.704629612046516	-1.4477213090095638	0.25229454120183664	-1.0667295284676728
OG0020586.0	OG0001247.24	OG0000001.1420	OG0001567.1	OG0002023.0
-1.8841677013474352	-1.117787378107137	-0.01727103870140411	-1.190009416024795	0.12446048627433613
OG0014637.1	OG0002031.0	OG0001292.1	OG0002118.0	OG0000006.561
-1.951205819739195	-0.9409216577987469	-1.3147325934831586	-0.48418664263802236	-0.17266872938773947
OG0000497.40	OG0002162.0	OG0004775.6	OG0000082.1	OG0001877.0
-0.7060410209713055	-0.9509269033456944	-1.9126729482025246	-0.853866171106625	-0.23344723992368574
OG0000867.24	OG0002174.0	OG0001246.24	OG0000012.918
-1.3118644115426648	-0.9776676999019436	-0.9711479941525065	-0.17576167339628612
OG0000026.45	OG0001215.24	OG0002169.0	OG0001419.3	OG0004541.9
-0.1413028099616662	-0.61285807160283	-0.6929212614601847	-1.0914176345211863	-1.874613394634186
OG0000011.1	OG0007266.2	OG0000983.28	OG0000993.25	OG0002167.0
0.5140970048942337	-1.9290611786565626	-0.5189077630936494	-0.9373256372366076	-1.478346171733372
OG0000010.475	OG0000931.1	OG0000738.19	OG0001636.12	OG0012908.0
0.007339046008161679	-0.9241251330248723	-0.9985580258260937	-1.4277894066876917	-2.492484413520771
OG0016983.0	OG0000908.24	OG0001820.0	OG0000006.561	OG0001392.24
-1.0761282264699223	-0.8839014477634204	-0.3980183001673634	-0.17266872938773947	-0.320846479161911
OG0001495.2	OG0002048.0	OG0000771.24	OG0000018.289
-1.4394806784556318	-0.4123469789076785	-0.707925050022458	-0.18885782633069192
OG0001082.24	OG0000032.252	OG0000645.36	OG0002023.0
-1.2426353276145088	-0.3082871842179762	-1.402778731599688	0.12446048627433613
OG0001037.26	OG0001128.24	OG0000018.289	OG0001883.0	OG0019374.0
-1.255666652618641	-1.518701058452435	-0.18885782633069192	-0.5116906642966368	-1.9164802511798273
OG0000054.0	OG0000862.34	OG0002233.0	OG0002010.0
-0.11450372678347603	-1.3136563569238193	-1.145924537878446	-0.39289461624150596
OG0001003.24	OG0002051.0	OG0001942.0	OG0013291.0	OG0000001.1420
-0.8541269383989551	-0.24127043154213737	-0.4759363242227893	-1.4631513495791697	-0.01727103870140411
OG0000562.7	OG0001512.12	OG0000038.0	OG0006575.1	OG0002065.0
-1.3951695629008973	-0.49960583358420474	-0.5428785420499038	-2.4707287562940685	-0.5741110659756957
OG0015363.2	OG0000919.32	OG0000512.25	OG0000738.19	OG0000006.561
-1.2179269845661476	-1.0944950568503844	-1.0667295284676728	-0.9985580258260937	-0.17266872938773947
OG0000935.24	OG0000000.3	OG0000038.0	OG0001331.24
-1.5955328032369107	0.5371469436175693	-0.5428785420499038	-0.23463499245019467
OG0001278.2	OG0001732.10	OG0000001.1420	OG0014672.2	OG0000930.24
-3.6859415911417392	-1.3551285102601587	-0.01727103870140411	-2.189680296588923	-0.9205706849970848
OG0001996.0	OG0000002.1788	OG0010665.0	OG0000983.28	OG0001273.24
-0.9434164716336325	0.2893623404769398	-1.8825709164131055	-0.5189077630936494	-1.4607667291339643
OG0000010.475	OG0001149.24	OG0001995.0	OG0000411.0
0.007339046008161679	-1.7083964419694353	-0.3951695629008974	-1.1165355818976774
OG0000011.1	OG0002027.0	OG0001285.1	OG0001516.22	OG0006914.0
0.5140970048942337	-1.0969617298870882	-1.8211260418302049	-1.3729535406075914	-0.9222101113563324
OG0001586.3	OG0001235.24	OG0001182.24	OG0000056.0
-0.8471027128010276	-0.9928044985957962	-1.0991235338421013	0.25229454120183664
OG0000054.0	OG0000000.503	OG0000032.86	OG0001926.0	OG0000906.25
-0.11450372678347603	-1.8682788288440713	-1.3451978742102095	-1.405069330187608	-1.335699214659963
OG0001505.24	OG0001472.0	OG0000006.561	OG0002057.0
-1.5829441401868507	-0.6259342817774622	-0.17266872938773947	-0.6064739677716448
OG0000054.0	OG0001054.1	OG0000906.25	OG0001649.0
-0.11450372678347603	-0.6506347224057867	-1.335699214659963	-1.6877995373623218
OG0001376.24	OG0001407.24	OG0020460.0	OG0000082.1	OG0001252.1
-1.2856006030695974	-1.6780719051126376	-0.8799135293274745	-0.853866171106625	-0.705570397890672
OG0000002.1788	OG0000860.24	OG0001412.1	OG0001737.0
0.2893623404769398	-1.542458237592193	-1.1181004969452384	-1.0546919530749526
OG0000002.1788	OG0000902.24	OG0009181.4	OG0001252.1	OG0002120.0
0.2893623404769398	-1.499809820158018	-3.4191984556539863	-0.705570397890672	-1.1966076211729497
OG0002004.0	OG0001360.24	OG0006670.0	OG0001868.2	OG0000001.1420
-1.0752159943555015	-1.3433663454116158	-1.143054136717567	-1.097270360766624	-0.01727103870140411
OG0000026.45	OG0002051.0	OG0001457.24	OG0002292.0
-0.1413028099616662	-0.24127043154213737	-1.2712522745702424	-0.6434054180038683
OG0000919.32	OG0001124.24	OG0000018.289	OG0002009.0
-1.0944950568503844	-1.2368434162587132	-0.18885782633069192	-0.9551163217602352
OG0001514.22	OG0005735.1	OG0001373.1	OG0000032.252	OG0001846.4
-1.0718760695869949	-0.652447723009936	-1.3011592297927905	-0.3082871842179762	-0.7166708319483586
OG0000010.475	OG0002130.0	OG0002162.0	OG0001381.24	OG0010160.0
0.007339046008161679	-0.5631985264294997	-0.9509269033456944	-1.1972691044678434	-1.3061450976464348
OG0000011.1	OG0002072.0	OG0001480.22	OG0014751.4	OG0000780.24
0.5140970048942337	-1.0948031604374366	-1.6029637591278236	-2.2549778509627356	-0.6954889581900472
OG0000765.3	OG0001220.24	OG0007922.2	OG0000018.289	OG0001734.7
-1.367731784500487	-0.5870559266312819	-1.3614163847683378	-0.18885782633069192	-0.8246989660997565
OG0000011.1	OG0001491.1	OG0002222.0	OG0002003.1	OG0007320.10
0.5140970048942337	-1.2845458728842822	-1.1561769108731044	-1.3129393116601078	-2.3755715232537282
OG0000097.1	OG0001444.1	OG0001161.24	OG0000018.289	OG0020848.0
-1.1542490330260111	-1.538680997509246	-1.2649978065046903	-0.18885782633069192	-0.0033220203836296473
OG0000663.26	OG0000002.1788	OG0000741.0	OG0001239.26	OG0017888.0
-1.3011592297927905	0.2893623404769398	-1.2598063829795652	-1.1449671027979205	-2.7769482116315585
OG0000007.976	OG0011248.0	OG0001461.24	OG0001916.0	OG0001943.0
-0.24982229440694287	-2.7602353734890537	-0.3315177504586711	-1.171368418311981	-1.6020875398230947
OG0000007.976	OG0001397.24	OG0012725.2	OG0001189.24	OG0000004.33
-0.24982229440694287	-1.3277104474813686	-1.9873598192212296	-1.4532413295652276	-1.5265767297208033
OG0011327.4	OG0001798.0	OG0000925.1	OG0000012.918	OG0002073.0
-2.7553564542606015	-0.7846320277965205	-1.4196615258042915	-0.17576167339628612	-0.6707041518974848
OG0001491.1	OG0000026.45	OG0000885.24	OG0014660.0	OG0000913.30
-1.2845458728842822	-0.1413028099616662	-0.4611638922585346	-1.4945155204885048	-0.5992434968167486
OG0000501.29	OG0001380.24	OG0000038.0	OG0001553.14
-1.1143475487004126	-0.8839014477634204	-0.5428785420499038	-0.6452093507689292
OG0000007.976	OG0001453.1	OG0001170.24	OG0018069.2	OG0002105.0
-0.24982229440694287	-0.9825056205407275	-1.1472021071812288	-1.3819493299466563	-1.3448313823904083
OG0000002.1788	OG0010144.0	OG0002044.0	OG0000900.25	OG0001271.1
0.2893623404769398	-1.9323612831246366	-1.5491978471201813	-1.2515387669959646	-1.4477213090095638
OG0001150.24	OG0000000.3	OG0000002.1788	OG0000019.257	OG0007253.14
-1.5829441401868507	0.5371469436175693	0.2893623404769398	-0.6794575575715407	-2.0017322736212373
OG0001329.24	OG0001507.1	OG0016998.2	OG0000001.1420	OG0001284.24
-1.1012885820105052	-1.4953287646142606	-2.2961905334737542	-0.01727103870140411	-2.0391917746110204
OG0001352.26	OG0010904.1	OG0001331.24	OG0000082.1	OG0001289.1
-1.4851960144282268	-0.7871194336556152	-0.23463499245019467	-0.853866171106625	-1.774971916745951
OG0013491.2	OG0001376.24	OG0000242.29	OG0000018.289	OG0001446.24
-2.951205819739195	-1.2856006030695974	-1.1313132346778652	-0.18885782633069192	-1.3740749515003459
OG0000007.976	OG0000603.1	OG0002034.0	OG0000803.36
-0.24982229440694287	-1.0294408032665983	-0.7901099927659606	-1.7466157641999256
OG0000165.172	OG0000011.1	OG0001349.1	OG0001502.26
-1.291945228671648	0.5140970048942337	-1.3168874781868323	-2.2155797753822157
OG0000054.0	OG0000847.24	OG0001312.1	OG0000427.25
-0.11450372678347603	-1.50635266602479	-1.22431729826094	-0.3306103379871632
OG0000054.0	OG0001996.0	OG0000727.24	OG0000684.0
-0.11450372678347603	-0.9434164716336325	-0.7715199016700826	-0.8259771579445865
OG0017010.0	OG0001111.22	OG0001224.24	OG0000006.561	OG0000609.44
-2.5487756978733103	-1.1124747292584127	-1.6789955255288762	-0.17266872938773947	-1.1370130908049096
OG0001012.4	OG0000026.45	OG0013543.0	OG0000985.26	OG0000728.24
-0.8717065989901824	-0.1413028099616662	-2.2122332300614325	-0.9638131971521541	-0.2368434162587132
OG0000007.976	OG0001550.0	OG0000941.24	OG0016020.3	OG0001450.26
-0.24982229440694287	-1.0794780212096609	-0.5399389790226586	-2.2848973639423953	-0.7053351439087583
OG0002175.0	OG0014794.1	OG0001261.1	OG0000038.0	OG0001737.0
-0.7590140959752614	-2.2841944674408476	-1.1985929816342817	-0.5428785420499038	-1.0546919530749526
OG0000010.475	OG0001040.1	OG0002078.0	OG0001886.0	OG0009278.2
0.007339046008161679	-0.3695945285176767	-1.831357964441161	-0.548986757056027	-1.9528804514314493
OG0001417.24	OG0000026.45	OG0017957.0	OG0001404.24	OG0001257.24
-1.001732273621237	-0.1413028099616662	-3.0303245368567975	-1.038006322579745	-0.9770995978899212
OG0001315.24	OG0000018.289	OG0001628.0	OG0001205.24
-1.394410848688886	-0.18885782633069192	-0.7473421358058826	-0.30489701435952116
OG0001085.24	OG0000002.1788	OG0013549.2	OG0000524.1	OG0000893.3
-1.1475216763576135	0.2893623404769398	-2.0954195650786827	-0.6492764655589778	-0.4779442508390358
OG0002059.0	OG0001338.24	OG0002047.0	OG0000032.252
-0.6230428855222725	-1.396688189399952	-0.7804132554266838	-0.3082871842179762
OG0006905.0	OG0001586.3	OG0001209.1	OG0000006.561	OG0001100.24
-1.7345631039509017	-0.8471027128010276	-1.1558554189406567	-0.17266872938773947	-1.100669665209555
OG0000007.976	OG0000867.24	OG0001431.24	OG0013483.4	OG0001224.24
-0.24982229440694287	-1.3118644115426648	-0.1076478350824613	-1.4655399180732716	-1.6789955255288762
OG0000002.1788	OG0001230.26	OG0000824.24	OG0000494.1
0.2893623404769398	-0.938984225318372	-0.961563818343892	-0.5602173105240185
OG0002100.0	OG0001151.26	OG0001941.0	OG0000032.252
-1.233108061588777	-1.352178966598703	-0.488026018218199	-0.3082871842179762
OG0000054.0	OG0002040.0	OG0001820.0	OG0001723.0
-0.11450372678347603	-0.5282402583466159	-0.3980183001673634	-1.396688189399952
OG0001278.2	OG0000579.24	OG0000082.1	OG0000709.10
-3.6859415911417392	-1.0433485444289392	-0.853866171106625	-0.4967530458506262
OG0001996.0	OG0012096.4	OG0001288.1	OG0000038.0	OG0000917.1
-0.9434164716336325	-3.117787378107137	-0.6771488756244091	-0.5428785420499038	-1.9753966328593433
OG0007675.0	OG0001143.26	OG0001069.28	OG0000001.1420	OG0001257.24
-1.4418303451653882	-0.9376019362015215	-1.144329165559629	-0.01727103870140411	-0.9770995978899212
OG0011328.4	OG0000002.1788	OG0002115.0	OG0000886.24	OG0000942.24
-2.6887294085133586	0.2893623404769398	-0.9559556672939787	-0.6102129462643424	-0.9542774642653994
OG0000000.503	OG0000637.34	OG0000948.24	OG0000001.1420	OG0000004.33
-1.8682788288440713	-0.9974054832915477	-1.0203404482841756	-0.01727103870140411	-1.5265767297208033
OG0002022.0	OG0002214.0	OG0001381.24	OG0000012.918
-0.9362209702294287	-0.5193212612452015	-1.1972691044678434	-0.17576167339628612
OG0000007.976	OG0001415.1	OG0001915.0	OG0000901.0
-0.24982229440694287	-0.7062763900950659	-1.0908029370083125	-0.588573754273535
OG0000011.1	OG0000643.24	OG0001754.102	OG0000635.48	OG0001629.5
0.5140970048942337	-0.8596139677169436	-1.8959317735362833	-1.5563933485243853	0.5783107928487263
OG0001994.0	OG0013452.0	OG0000588.0	OG0002032.0	OG0000012.918
-0.7893617716198498	-1.056491198838264	-1.1857367086002184	-1.306858773169714	-0.17576167339628612
OG0001961.2	OG0001157.1	OG0000700.36	OG0000001.1420
-1.0926478158286288	-1.0394882898809756	-1.1127866970487705	-0.01727103870140411
OG0001994.0	OG0000011.1	OG0000935.24	OG0000769.0	OG0011984.6
-0.7893617716198498	0.5140970048942337	-1.5955328032369107	-1.0235630398261213	-1.9230305236848892
OG0000054.0	OG0002085.0	OG0001959.2	OG0001801.0
-0.11450372678347603	-0.15184280290092764	-0.7727518162192668	-0.9384311507319972
OG0000054.0	OG0000591.2	OG0001442.1	OG0001100.24
-0.11450372678347603	-0.8398542745954207	-1.068241312155092	-1.100669665209555
OG0000007.976	OG0016156.0	OG0001301.24	OG0000427.25	OG0002169.0
-0.24982229440694287	-2.1202942337177118	-0.8945901059599186	-0.3306103379871632	-0.6929212614601847
OG0001463.24	OG0000082.1	OG0001336.24	OG0000543.45
-1.3132977897439224	-0.853866171106625	-1.24913627678066	-0.5829441401868507
OG0001001.1	OG0001697.2	OG0000010.475	OG0016941.0	OG0001253.24
0.37083384817640364	-0.7333633574860104	0.007339046008161679	-1.6139616401113863	-1.7273795453370082
OG0002159.0	OG0000026.45	OG0002086.0	OG0001311.5	OG0010616.4
-0.521804742060834	-0.1413028099616662	-1.624599071093643	-1.2202780187929276	-1.2768346565424147
OG0000010.475	OG0002156.0	OG0001287.24	OG0001327.26
0.007339046008161679	-1.0127519074088478	0.21175983301211862	-1.0165411884096767
OG0000038.0	OG0001156.1	OG0000675.1	OG0000377.2
-0.5428785420499038	-0.7888631730177249	-1.4108117885091431	-0.7926068695416644
OG0000982.24	OG0007924.0	OG0001495.2	OG0000001.1420	OG0002094.0
-1.2705559931663366	-1.7254699553283768	-1.4394806784556318	-0.01727103870140411	-0.6905909507598809
OG0000007.976	OG0001546.1	OG0001157.1	OG0002141.0	OG0014751.4
-0.24982229440694287	-1.0752159943555015	-1.0394882898809756	-1.1256358091751368	-2.2549778509627356
OG0001143.26	OG0000010.475	OG0000634.26	OG0018083.0	OG0001103.24
-0.9376019362015215	0.007339046008161679	-1.2747387311749092	-1.6661183405319098	-1.5799218840206262
OG0001234.24	OG0001391.24	OG0001636.12	OG0000006.561
0.7858434550071156	-1.7715199016700827	-1.4277894066876917	-0.17266872938773947
OG0001149.24	OG0002074.0	OG0000704.0	OG0004775.6	OG0000001.1420
-1.7083964419694353	-1.7587699644845547	-1.0273808609918476	-1.9126729482025246	-0.01727103870140411
OG0000054.0	OG0001239.26	OG0001429.24	OG0001232.24	OG0020459.0
-0.11450372678347603	-1.1449671027979205	-0.668180151977398	-0.7801654761146294	-2.7651308482946195
OG0001318.1	OG0001309.24	OG0000038.0	OG0001092.1
-1.389110992145512	-1.0619024389259069	-0.5428785420499038	-0.8908400610388894
OG0001179.24	OG0001441.1	OG0000513.32	OG0000012.918	OG0001617.1
-1.058593158890855	-0.7700429914156375	-0.6588112275212595	-0.17576167339628612	-2.4258500394902978
OG0001519.24	OG0001772.0	OG0000438.1	OG0000001.1420
-0.9865020082510226	-1.3065018912777546	-1.3190455863542412	-0.01727103870140411
OG0000371.2	OG0015331.0	OG0002210.0	OG0000001.1420	OG0000165.49
-0.599680677135515	-2.038006322579745	-0.8086900325542714	-0.01727103870140411	-0.7636604608316264
OG0000818.1	OG0008328.4	OG0001181.24	OG0000082.1	OG0001425.1
-2.0516981876493645	-2.100360306348953	-0.8627588082884077	-0.853866171106625	-1.2273541969073074
OG0001278.2	OG0000011.1	OG0001336.24	OG0001527.7
-3.6859415911417392	0.5140970048942337	-1.24913627678066	-0.33825040018929514
OG0002113.0	OG0001081.24	OG0005382.20	OG0001355.24	OG0000006.561
-0.8295621314918924	-1.1890222828758559	-2.2947740433836357	-1.1187269385707517	-0.17266872938773947
OG0001697.2	OG0001550.0	OG0002002.0	OG0000018.289	OG0008268.0
-0.7333633574860104	-1.0794780212096609	-1.3496030533302108	-0.18885782633069192	-1.0709665213541435
OG0000007.976	OG0015995.2	OG0001166.24	OG0001233.24	OG0000559.30
-0.24982229440694287	-1.5075827599241425	-0.7276184219069535	-1.22431729826094	-1.033864894562046
OG0001169.24	OG0001458.24	OG0001427.24	OG0000082.1	OG0005811.32
-1.2598063829795652	-0.9523220248555244	-0.8341845118676645	-0.853866171106625	-2.6312875162716693
OG0000007.976	OG0000615.1	OG0000771.24	OG0001333.24
-0.24982229440694287	-1.113098732313508	-0.707925050022458	-1.8028894852873039
OG0013720.4	OG0000562.7	OG0000026.45	OG0001313.24	OG0001991.0
-2.6629169236892127	-1.3951695629008973	-0.1413028099616662	-1.9290611786565626	-1.3440986779354065
OG0001429.24	OG0000513.32	OG0016123.1	OG0001036.24	OG0000082.1
-0.668180151977398	-0.6588112275212595	-1.6003366961119825	-0.9459156071576208	-0.853866171106625
OG0001001.1	OG0008701.2	OG0000026.45	OG0001223.1	OG0001517.22
0.37083384817640364	-1.8767311125056534	-0.1413028099616662	-0.9595984847157935	-1.1031469271032934
OG0001000.24	OG0001991.0	OG0013312.8	OG0000018.289	OG0001379.1
-0.43791635730384093	-1.3440986779354065	-3.286304185156641	-0.18885782633069192	-0.025617534179270093
OG0002002.0	OG0001089.2	OG0008652.9	OG0001798.0	OG0000082.1
-1.3496030533302108	-0.6252665219687858	-1.3065018912777546	-0.7846320277965205	-0.853866171106625
OG0000007.976	OG0001269.1	OG0001124.24	OG0001267.24
-0.24982229440694287	-1.5687514675652392	-1.2368434162587132	-1.088653555896428
OG0002036.0	OG0000018.289	OG0000986.24	OG0001189.24
-0.5435092284166207	-0.18885782633069192	-1.0147910526824464	-1.4532413295652276
OG0000914.30	OG0001516.22	OG0000001.1420	OG0000853.1	OG0006915.0
-0.78413506084676	-1.3729535406075914	-0.01727103870140411	-0.6510877590058004	-2.5378429521526056
OG0000038.0	OG0001236.24	OG0001426.2	OG0001100.24
-0.5428785420499038	-1.3632709872102522	-1.0344557997682955	-1.100669665209555
OG0000011.1	OG0000000.3	OG0001038.1	OG0007573.6	OG0001945.2
0.5140970048942337	0.5371469436175693	-0.5977144081300041	-1.6734626518600482	-1.0147910526824464
OG0002034.0	OG0020460.0	OG0001584.0	OG0000082.1	OG0001028.24
-0.7901099927659606	-0.8799135293274745	-1.176902852650796	-0.853866171106625	-0.9235777245413976
OG0000054.0	OG0000975.0	OG0001848.0	OG0000473.17
-0.11450372678347603	-0.42876006879851164	-1.0156658551595117	-0.923304098169617
OG0001258.24	OG0000494.1	OG0014670.4	OG0001253.24	OG0000006.561
