OG0000038.0	OG0004617.12	OG0000019.257	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
-1.157463595498761	-0.9939533698815852	-1.0089725529993394	-0.5911794654711495	-1.1733193246821423	-0.6604064990346017	-3.079478021209661	-0.4060248206794444	-0.8614476248473515	-0.40144422667648927	-0.3949798469375905	-0.3989691306511904	-1.0761282264699223	-0.6608626150804147	-1.4449691988177917	-0.2368434162587132	-1.0883467626914678	-0.5344956303704944	0.2893623404769398
OG0005940.0	OG0010733.0	OG0000967.4	OG0014056.0	OG0013937.0	OG0000169.16	OG0005090.0	OG0005282.0	OG0000442.2	OG0002324.4	OG0001512.12	OG0000060.0	OG0003307.20	OG0000142.14	OG0000012.918	OG0003984.0	OG0002166.0	OG0000154.2	OG0004020.0
-0.7004036512159048	-0.9506480408647084	-1.195946441032647	-1.4293427796947094	-0.8298185422347496	-0.3176064889372687	-0.7249929525001302	-2.15200309344505	-0.22617242101930626	-0.7784322114615907	-0.49960583358420474	-0.3237325917341102	-1.5249151170512174	-0.09557370739849257	-0.17576167339628612	-1.3781942652528345	-0.4254624786979365	-0.6887294085133586	-1.3740749515003459
OG0000011.866	OG0000334.9	OG0005599.2	OG0000583.0	OG0000015.662	OG0000074.152	OG0000043.242	OG0005128.2	OG0002778.0	OG0003954.0	OG0005872.0	OG0003931.1	OG0004328.0	OG0000196.0	OG0007485.0	OG0000584.0	OG0001044.24	OG0014622.2	OG0005041.0
0.3951725059957788	-0.4353779475630195	-1.7345631039509017	-0.17397021350026112	-0.1926450779423959	-0.5625591756364571	-0.1305233660345985	-1.2365034386346847	-0.7941070724923293	-0.7062763900950659	-1.8246989660997566	-0.8003747643422676	-1.1936346938775448	-0.21089678249861854	-0.7114642497061978	1.6572284011610958	-0.4874191213260316	-1.054392296818628	-0.47112867176187906
OG0000044.1	OG0000307.20	OG0003875.2	OG0004070.2	OG0005902.0	OG0000139.0	OG0001199.24	OG0004970.0	OG0009801.4	OG0001020.31	OG0004768.0	OG0000350.8	OG0000007.585	OG0005072.2	OG0006159.0	OG0000236.122	OG0006151.2	OG0000039.0	OG0007414.0
-0.6009930135276029	-0.13336891930599895	-1.8401125212694995	-1.3989691306511904	-1.3770696490798233	-0.6077925010310296	-1.1009790904205832	-1.572608370313282	-1.2253288876731159	-0.29583628054603456	-0.832899031036925	-0.40144422667648927	-0.3949798469375905	-0.13923579737117203	-2.5487756978733103	-0.04572922985512066	-1.087426774325152	-0.03637791489059239	-1.156820109742826
OG0004070.2	OG0000192.0	OG0014028.0	OG0001316.24	OG0004225.4	OG0002485.15	OG0005454.0	OG0005882.2	OG0000032.252	OG0001567.1	OG0000349.0	OG0001609.10	OG0009984.0	OG0002876.0	OG0000228.54	OG0000075.0	OG0007824.0	OG0004278.24	OG0000420.0
-1.3989691306511904	-0.7107557148433575	-2.130365444186607	-0.7451641172142369	-1.0752159943555015	-1.286304185156641	-1.3759459088898995	-2.0991235338421013	-0.3082871842179762	-1.190009416024795	-0.4111954329844497	-0.7027498788282933	-2.1622989090661346	-0.16617886220941766	-0.48964565918638664	-0.44929630375211244	-1.83341308592955	-1.0421596732937675	-0.49045616203966397
OG0000015.773	OG0003593.0	OG0007657.0	OG0001923.1	OG0004963.8	OG0000726.25	OG0004460.9	OG0002284.0	OG0000486.2	OG0009820.0	OG0011347.0	OG0000187.1	OG0000009.921	OG0004808.0	OG0002791.5	OG0000088.3	OG0000196.0	OG0004215.0	OG0001142.24
0.24744147114440776	-1.4579896444633909	-2.049904905826314	0.1713349473987682	-0.8656476133766372	-0.48398485299633537	-1.1752728727678972	-0.7776900207356844	-0.6604064990346017	-2.2688167584278	-2.6961900329787145	-0.2067283455019175	-0.07263446472662155	-1.7374465726807091	-1.6592668394122683	-0.11434754870041268	-0.21089678249861854	-1.1143475487004126	-1.4671344968936753
OG0000015.1	OG0001730.2	OG0004452.2	OG0001557.1	OG0004636.0	OG0006035.10	OG0000318.0	OG0000966.4	OG0001130.24	OG0000088.3	OG0000279.0	OG0005681.2	OG0007321.0	OG0002675.22	OG0003301.0	OG0000142.14	OG0003198.2	OG0014581.2	OG0000026.45
0.7040751643766956	-0.7767010266672103	-1.127210631993763	-0.8517817278458553	-0.8868329432672653	-1.4449691988177917	-0.8614476248473515	0.2167342196001311	-0.4635491698052915	-0.11434754870041268	-0.7006381023484414	-0.9534390942422588	-1.7998723457263979	-1.054991671584577	-0.15248407195955307	-0.09557370739849257	-1.366615291442657	-3.1726687293877394	-0.1413028099616662
OG0000018.842	OG0003686.4	OG0000119.0	OG0001922.12	OG0000751.0	OG0000923.0	OG0000056.0	OG0000257.0	OG0007287.0	OG0000343.0	OG0005242.14	OG0004678.12	OG0002324.4	OG0001145.3	OG0011289.2	OG0004444.0	OG0000283.1	OG0007434.0	OG0002711.15
-0.48559996096338387	-1.7350432820351775	-0.8567372069613801	-0.6868702651621483	-1.218262612121666	0.7399344890375401	0.25229454120183664	0.0001442622910945383	-1.6592668394122683	-0.009698583431293964	-1.6887294085133586	-0.9762478641010051	-0.7784322114615907	-1.2782336336613846	-2.222296244872902	-0.38364230300330965	-1.3100746891435733	-1.077041035763828	-1.1762506396917272
OG0003285.0	OG0000001.425	OG0000679.1	OG0003731.0	OG0005245.10	OG0004705.0	OG0000032.252	OG0000230.58	OG0000837.0	OG0011345.0	OG0000598.0	OG0001785.1	OG0000350.8	OG0001682.68	OG0003836.44	OG0006661.0	OG0000380.29	OG0000228.54	OG0003523.15
-0.6734626518600482	0.661840791305371	-0.9694520358370333	-0.7025150842894256	-1.428565884123491	-2.1844245711374275	-0.3082871842179762	-0.15136203809529378	0.21921499579542392	-2.2297206567902736	-0.1898448469216803	-0.7801654761146294	-0.40144422667648927	-2.15200309344505	-1.5649048483799028	-2.24947924481767	-1.386091221203337	-0.48964565918638664	-0.5100460986686944
OG0001630.0	OG0000139.0	OG0000192.0	OG0000878.5	OG0005098.0	OG0009879.2	OG0005247.0	OG0000132.40	OG0005109.6	OG0000486.2	OG0004475.8	OG0002486.16	OG0000027.457	OG0006244.2	OG0004352.0	OG0009008.0	OG0001046.24	OG0000391.20	OG0004831.2
-0.9691695698467255	-0.6077925010310296	-0.7107557148433575	-0.7364847759511612	-1.231413364999112	-2.089267338097087	-1.2870081105382027	-0.12406270353362446	-1.5215976219627267	-0.6604064990346017	-1.948419079369355	-0.5691795034802285	-0.9018499789079885	-1.4908615842822894	-1.434012959249229	-1.431286850923919	-0.4054514504496458	-0.35328433892264566	-0.888701546597459
OG0001525.51	OG0003924.0	OG0013540.4	OG0000310.18	OG0000018.289	OG0003619.2	OG0008503.2	OG0001316.24	OG0008474.4	OG0000637.34	OG0000105.0	OG0004903.1	OG0000187.1	OG0005663.12	OG0000338.41	OG0001601.50	OG0005643.0	OG0000442.2	OG0002612.0
-1.3154505308161575	-1.1196671113253598	-1.8221459747400506	-0.14082554413356455	-0.18885782633069192	-1.176902852650796	-0.7178567712185016	-0.7451641172142369	-1.3857141938809536	-0.9974054832915477	0.3918776772778659	-1.7700429914156375	-0.2067283455019175	-1.54877569787331	0.7966808083669082	-0.9274139529314037	-1.3165281071447728	-0.22617242101930626	-0.6917556356062868
OG0000018.842	OG0003521.2	OG0003245.24	OG0000372.92	OG0001704.6	OG0005889.4	OG0000056.0	OG0000257.0	OG0000663.26	OG0005485.2	OG0000486.2	OG0014798.0	OG0002185.6	OG0000000.3460	OG0000349.0	OG0010057.4	OG0003600.0	OG0010778.2	OG0004479.1
-0.48559996096338387	-1.4250750219906556	-0.5382619139795338	-0.7916076002093239	-0.1885289694701641	-1.7568183983555279	0.25229454120183664	0.0001442622910945383	-1.3011592297927905	-0.5911794654711495	-0.6604064990346017	-1.2307360433712302	-1.386091221203337	-1.0534937013109786	-0.4111954329844497	-2.6029637591278236	-0.7617022724877126	-1.9072513144604761	-1.6452093507689292
OG0005151.29	OG0004452.2	OG0000006.561	OG0002776.0	OG0004535.0	OG0004747.10	OG0002777.4	OG0001770.0	OG0000513.32	OG0003826.6	OG0002620.1	OG0004599.4	OG0003622.40	OG0000350.8	OG0000121.128	OG0000204.2	OG0011940.0	OG0000060.0	OG0000239.0
-2.1202942337177118	-1.127210631993763	-0.17266872938773947	-1.0162493516450748	-1.325177816038178	-1.5708929182195004	-0.8114724732255982	-0.6989977439671857	-0.6588112275212595	-0.501646998385488	-1.796360305986015	-1.3015147923431765	-3.012751907408848	-0.40144422667648927	-0.9810810178369486	-0.7138285488929806	-1.2155797753822157	-0.3237325917341102	-0.4494932990471394
OG0001557.1	OG0004798.0	OG0002052.0	OG0003273.0	OG0005653.0	OG0000187.1	OG0003695.0	OG0000121.14	OG0000350.8	OG0000007.585	OG0006289.0	OG0009983.2	OG0005904.2	OG0000393.0	OG0004998.0	OG0002764.20	OG0012230.3	OG0000391.20	OG0000010.475
-0.8517817278458553	-1.179514657013621	-0.3224692069925579	-1.4004917640810646	-1.3029379195026087	-0.2067283455019175	-1.7393720918733013	-1.4177330466494877	-0.40144422667648927	-0.3949798469375905	-1.6438561897747246	-0.9222101113563324	-1.3982084161379738	-0.2582525917244842	-1.2072279224818812	-1.0215114670504886	-1.9782360257083436	-0.35328433892264566	0.007339046008161679
OG0005141.0	OG0000860.24	OG0004749.2	OG0014536.2	OG0003159.5	OG0006142.4	OG0000878.5	OG0003540.0	OG0000923.0	OG0014620.0	OG0000007.976	OG0000100.1	OG0000090.24	OG0009820.0	OG0005859.0	OG0001191.24	OG0000204.2	OG0001659.0	OG0000112.0
-1.808942760073686	-1.542458237592193	-0.9219367442231812	-2.7360041179287613	-0.16423758130530888	-0.5265767297208033	-0.7364847759511612	-0.5280322123384842	0.7399344890375401	-0.5236701622428623	-0.24982229440694287	-0.00926292132896792	0.15328652099086262	-2.2688167584278	-0.8489205269711884	-1.2042330522176077	-0.7138285488929806	-0.5061477523051228	-0.1919857109104024
OG0000006.561	OG0000429.0	OG0011339.0	OG0004747.10	OG0001557.1	OG0003343.2	OG0000183.0	OG0000090.24	OG0002185.6	OG0004645.0	OG0000007.585	OG0006443.2	OG0004724.0	OG0005258.0	OG0000516.6	OG0001380.24	OG0004733.0	OG0004126.4
-0.17266872938773947	-0.28086037780067485	-1.0110063596570187	-1.5708929182195004	-0.8517817278458553	-0.6723126358239528	-0.002310160687201116	0.15328652099086262	-1.386091221203337	-1.139235797371172	-0.3949798469375905	-1.5602173105240187	-1.4254624786979369	-1.3603047666004178	-0.3593790719643024	-0.8839014477634204	-0.8520421186128988	-1.2371834740188945
OG0007832.0	OG0003924.0	OG0000071.0	OG0002399.4	OG0001932.0	OG0007047.0	OG0005098.0	OG0000637.34	OG0001082.24	OG0000837.0	OG0014845.2	OG0000169.16	OG0000188.1	OG0004323.9	OG0005116.0	OG0004569.0	OG0009008.0	OG0000710.0	OG0000026.45
-0.9731291352752548	-1.1196671113253598	-0.24331826019099598	-0.43791635730384093	-0.5515218785885228	-2.965784284662087	-1.231413364999112	-0.9974054832915477	-1.2426353276145088	0.21921499579542392	-0.8685422145209122	-0.3176064889372687	-0.09449505685038438	-0.9936660662779495	-1.1510416172076048	-0.989363363891263	-1.431286850923919	-0.6517675807607293	-0.1413028099616662
OG0000018.842	OG0000731.0	OG0003023.39	OG0003988.1	OG0001668.0	OG0006519.0	OG0000032.252	OG0000702.24	OG0000894.25	OG0000081.1	OG0000350.8	OG0015314.0	OG0000265.0	OG0003724.26	OG0000874.1	OG0000047.282	OG0009865.0	OG0003588.2	OG0007178.0
-0.48559996096338387	-0.8370166079765345	-1.179514657013621	-0.8865661973959518	-0.5676819330504765	-1.3997302464909953	-0.3082871842179762	-1.9674759343078005	-1.168771306825942	-0.890037746601182	-0.40144422667648927	-2.1468826087764485	-1.097270360766624	-0.9731291352752548	-0.8669626212526502	-0.4221724087637519	-1.48883561141615	-0.6297241032715104	-1.0843643765696869
OG0006850.0	OG0000334.9	OG0001923.1	OG0003023.39	OG0003726.9	OG0000272.36	OG0000671.12	OG0010693.0	OG0000043.242	OG0001078.24	OG0000187.1	OG0004469.6	OG0009884.7	OG0000110.3	OG0000047.282	OG0006775.18	OG0002506.0	OG0008153.0	OG0000039.0
-1.2601518973006725	-0.4353779475630195	0.1713349473987682	-1.179514657013621	-1.9850734557618972	-1.0174170530774094	-1.4058336719490039	-1.4807600513387131	-0.1305233660345985	-2.0661252582846443	-0.2067283455019175	-1.0028882793248266	-3.4001871088078617	-0.4639470997597903	-0.4221724087637519	-1.801380126780785	-0.5344956303704944	-2.1791879227712805	-0.03637791489059239
OG0005899.0	OG0006142.4	OG0000559.30	OG0001528.16	OG0003679.0	OG0000043.242	OG0002778.0	OG0000343.0	OG0000702.24	OG0000246.0	OG0006859.2	OG0000442.2	OG0003232.9	OG0006274.0	OG0007729.4	OG0000011.1	OG0013514.0	OG0007414.0	OG0000245.24
-1.6556259667142674	-0.5265767297208033	-1.033864894562046	-0.10780328953451503	-1.4916727707196795	-0.1305233660345985	-0.7941070724923293	-0.009698583431293964	-1.9674759343078005	-0.5324074912870507	-1.6808445421752973	-0.22617242101930626	-0.6053761098380708	-0.7013416844354848	-1.0127519074088478	0.5140970048942337	-1.9208437933823566	-1.156820109742826	-0.6384562020321349
OG0000018.842	OG0003159.5	OG0002777.4	OG0012223.0	OG0003181.15	OG0013979.0	OG0001785.1	OG0003643.2	OG0000885.24	OG0003197.4	OG0000001.1420	OG0000035.64	OG0000519.26	OG0010745.0	OG0000290.0	OG0000710.0	OG0004831.2	OG0005460.0	OG0000239.0
-0.48559996096338387	-0.16423758130530888	-0.8114724732255982	-3.2947740433836357	-0.8295621314918924	-0.5717503892943052	-0.7801654761146294	-1.938984225318372	-0.4611638922585346	-1.104387155024838	-0.01727103870140411	0.0001442622910945383	-0.45304382185858866	-1.232091004767742	-0.5907448533151622	-0.6517675807607293	-0.888701546597459	-1.7065117976244923	-0.4494932990471394
OG0002554.10	OG0000310.18	OG0005613.0	OG0001536.0	OG0002485.15	OG0004485.0	OG0007787.4	OG0001701.8	OG0001011.1	OG0000343.0	OG0004249.0	OG0003224.12	OG0008234.0	OG0000102.0	OG0000204.2	OG0000228.54	OG0004141.18	OG0004564.10	OG0000026.45
-0.9026588912032982	-0.14082554413356455	-0.6062543293391751	-0.6371093573341396	-1.286304185156641	-1.130049652341001	-1.1867215954566879	-1.056491198838264	-0.835728602319259	-0.009698583431293964	-1.0034666297197794	-1.187378560422908	-1.2546335734188303	-0.012315322433239274	-0.7138285488929806	-0.48964565918638664	-1.0235630398261213	-0.70509992828243	-0.1413028099616662
OG0000011.866	OG0000048.122	OG0000933.24	OG0006961.0	OG0000007.3	OG0016261.0	OG0008467.0	OG0002867.1	OG0000109.0	OG0000169.16	OG0008129.2	OG0005872.0	OG0005615.0	OG0000966.4	OG0000635.48	OG0004068.8	OG0005879.0	OG0002506.0	OG0000245.24
0.3951725059957788	-0.7157227819448722	-0.3923264396509436	-1.9235777245413976	-0.23565384492254624	0.292899515444873	-1.3673595241343683	-2.0540927027897475	-0.30953820508128127	-0.3176064889372687	-1.5121020987899114	-1.8246989660997566	-1.1112275322575584	0.2167342196001311	-1.5563933485243853	-1.492890406218227	-1.7379277116015897	-0.5344956303704944	-0.6384562020321349
OG0000015.1	OG0001071.1	OG0004239.0	OG0000192.0	OG0000923.0	OG0003689.1	OG0000336.0	OG0004971.4	OG0000239.0	OG0010720.2	OG0000992.0	OG0002286.10	OG0003735.2	OG0006427.12	OG0006796.0	OG0002852.4	OG0000011.1	OG0003304.0
0.7040751643766956	-0.9859304174983441	-1.4643451395032143	-0.7107557148433575	0.7399344890375401	-1.7169079418249529	-0.4330387576855113	-1.6989977439671857	-0.4494932990471394	0.491699200650731	-0.36123105558305013	0.4255667240752513	-0.8257214289638778	-2.0837526763099867	-2.434402824145775	-0.832128291970839	0.5140970048942337	-0.5290727425248735
OG0000018.842	OG0001211.24	OG0001923.1	OG0000192.0	OG0003988.1	OG0003731.0	OG0000923.0	OG0002882.0	OG0000043.242	OG0007343.0	OG0004599.4	OG0000009.921	OG0002720.27	OG0000299.128	OG0000175.4	OG0009011.0	OG0005660.0	OG0006370.4	OG0000818.1
-0.48559996096338387	-1.2891219498041206	0.1713349473987682	-0.7107557148433575	-0.8865661973959518	-0.7025150842894256	0.7399344890375401	-0.23463499245019467	-0.1305233660345985	-2.5344956303704946	-1.3015147923431765	-0.07263446472662155	-1.142417044615852	-1.0579922863120363	-0.9548366483967755	-1.5014427519009832	-1.0303245368567977	-1.1335271702841523	-2.0516981876493645
OG0009030.0	OG0000119.0	OG0000013.2	OG0002086.0	OG0004749.2	OG0000958.3	OG0002968.0	OG0009833.5	OG0000409.24	OG0000486.2	OG0000169.16	OG0000349.0	OG0003522.2	OG0005299.0	OG0005759.6	OG0000729.25	OG0010741.0	OG0003068.0	OG0002922.0
-2.0250302371872846	-0.8567372069613801	0.07464243793449277	-1.624599071093643	-0.9219367442231812	-0.7288133984027473	-1.0250302371872846	-0.8911075983675909	0.10447085776291738	-0.6604064990346017	-0.3176064889372687	-0.4111954329844497	-0.5827280546564702	-1.1093587560365563	-0.39119075732447617	-0.5546970578634869	-1.7150121530621574	-0.5454029434654504	-0.46414610590410044
OG0001029.24	OG0000045.0	OG0000310.18	OG0004061.2	OG0001932.0	OG0000671.12	OG0017893.0	OG0000006.1	OG0005011.0	OG0000200.0	OG0003197.4	OG0000766.0	OG0000265.0	OG0004453.2	OG0004446.2	OG0000112.0	OG0009058.0	OG0012273.1	OG0004020.0
-0.640029111663249	-0.2716005413289375	-0.14082554413356455	-0.9197516699078797	-0.5515218785885228	-1.4058336719490039	-1.4799549759601824	-0.6531281860557505	-0.9370493911771921	-0.1934697107404345	-1.104387155024838	-0.5959688603781748	-1.097270360766624	-1.0822245593988842	-0.7838866415536987	-0.1919857109104024	-0.2359936223713349	-0.9919434451289415	-1.3740749515003459
OG0005169.0	OG0000048.122	OG0000310.18	OG0003051.0	OG0000503.62	OG0006119.2	OG0005223.0	OG0002882.0	OG0001626.24	OG0000000.3460	OG0000349.0	OG0006146.0	OG0000603.1	OG0006159.0	OG0000228.54	OG0010725.0	OG0009254.0	OG0000011.1	OG0005623.0
-1.5075827599241425	-0.7157227819448722	-0.14082554413356455	-0.17283135070796904	-1.695722611934325	-2.9567955014348324	-2.218262612121666	-0.23463499245019467	-0.6321816563938067	-1.0534937013109786	-0.4111954329844497	-1.7485535684414182	-1.0294408032665983	-2.5487756978733103	-0.48964565918638664	-1.8365012677171206	-2.1909972250609138	0.5140970048942337	-0.005492683876862146
OG0001813.8	OG0005684.2	OG0000310.18	OG0004372.18	OG0000010.64	OG0008088.0	OG0000837.0	OG0013053.2	OG0000338.41	OG0000683.0	OG0000966.4	OG0002991.24	OG0000442.2	OG0002876.0	OG0000054.0	OG0006546.0	OG0004868.2	OG0001608.24	OG0003635.0
-0.6604064990346017	-0.5922665690120673	-0.14082554413356455	-1.9833610578862109	-0.09403302480772001	-2.386845571568701	0.21921499579542392	0.6862539873547531	0.7966808083669082	-0.10005101381032842	0.2167342196001311	-0.8876334769274369	-0.22617242101930626	-0.16617886220941766	-0.11450372678347603	-0.7152489904657735	-0.5574545438946958	-0.3122226226036953	-0.5627722610870904
OG0005686.0	OG0005902.0	OG0004780.0	OG0000018.289	OG0000429.0	OG0002729.16	OG0000925.1	OG0009898.2	OG0006399.1	OG0004979.3	OG0013570.0	OG0000779.1	OG0000442.2	OG0000196.0	OG0000265.0	OG0001512.12	OG0000599.0	OG0004511.10	OG0000574.1
-1.630393929968162	-1.3770696490798233	-1.2246544159259602	-0.18885782633069192	-0.28086037780067485	-1.4134994447185751	-1.4196615258042915	-1.3658714424749592	-0.7843835229227877	-1.3057883922321096	-1.2105628639597157	-1.3284348738289469	-0.22617242101930626	-0.21089678249861854	-1.097270360766624	-0.49960583358420474	-0.9312604093276949	-0.601211852366231	-1.4100448054815682
OG0000018.842	OG0001401.24	OG0003159.5	OG0000015.662	OG0004580.6	OG0005734.0	OG0002778.0	OG0000343.0	OG0007746.4	OG0006147.3	OG0004745.0	OG0000121.128	OG0001776.0	OG0000658.0	OG0005465.0	OG0001667.0	OG0000102.0	OG0000002.1788	OG0012939.0
-0.48559996096338387	-0.9708651959469772	-0.16423758130530888	-0.1926450779423959	-1.677148875624409	-0.9151193464087035	-0.7941070724923293	-0.009698583431293964	-1.672082742581352	-0.8305880480086453	-0.615287037577954	-0.9810810178369486	-0.923304098169617	-0.9235777245413976	-1.1224913113285053	-0.4741315765598182	-0.012315322433239274	0.2893623404769398	-1.0317986302116597
OG0000045.0	OG0000453.2	OG0004225.4	OG0000754.0	OG0000100.1	OG0002825.0	OG0003825.26	OG0000837.0	OG0006825.0	OG0003837.0	OG0000034.305	OG0000350.8	OG0007119.0	OG0003028.0	OG0007584.0	OG0004812.0	OG0003161.14	OG0000710.0	OG0007717.0
-0.2716005413289375	-0.9298854973386719	-1.0752159943555015	-0.5324074912870507	-0.00926292132896792	0.3494785145191088	-2.154570167148848	0.21921499579542392	-1.0914176345211863	-1.4204336398397874	-0.6588112275212595	-0.40144422667648927	-1.9994230373684796	-1.1798414652698352	-1.5751853791096262	-1.1275258029487878	-0.5525794954095031	-0.6517675807607293	-1.7779373752225125
OG0000209.2	OG0000071.0	OG0000310.18	OG0000006.561	OG0006833.2	OG0000547.0	OG0002485.15	OG0001489.4	OG0008355.0	OG0002519.0	OG0009984.0	OG0007032.0	OG0000196.0	OG0000042.314	OG0002590.0	OG0005391.2	OG0000589.0	OG0000435.0	OG0002852.4
-0.3081085554749895	-0.24331826019099598	-0.14082554413356455	-0.17266872938773947	-1.0929555251272016	-0.9153914246821905	-1.286304185156641	-0.6829275224630289	-1.1564984744631772	-0.6073528560357366	-2.1622989090661346	-2.919205918041758	-0.21089678249861854	-0.2813863010245155	-0.7495234474970307	-0.5513104482311593	-0.7725053491406988	0.490672809713238	-0.832128291970839
OG0000005.318	OG0000575.28	OG0001922.12	OG0006127.2	OG0007440.0	OG0004473.2	OG0001388.12	OG0000007.976	OG0004127.0	OG0007198.0	OG0001011.1	OG0000343.0	OG0008366.0	OG0003572.14	OG0000176.0	OG0000442.2	OG0002971.0	OG0001707.6	OG0005105.0
-1.488026018218199	-0.6810758359699232	-0.6868702651621483	-0.9882181405400853	-1.633076351021482	-1.4977712511585333	-0.8583056380354691	-0.24982229440694287	-1.3459311372709193	-1.088960414355713	-0.835728602319259	-0.009698583431293964	-0.8104600556114966	-1.3540217245972157	-0.33387969740416884	-0.22617242101930626	-0.9159357352115255	-0.23514432874529573	-1.5985879746361915
OG0000015.773	OG0000294.0	OG0001416.0	OG0007821.1	OG0000109.0	OG0003322.8	OG0004580.6	OG0001411.26	OG0004530.3	OG0006020.0	OG0009851.6	OG0000009.921	OG0003622.40	OG0000112.0	OG0002366.0	OG0001645.0	OG0000142.14	OG0002442.0	OG0001604.2
0.24744147114440776	-0.5213905315954883	0.16104922490055648	-1.269164437677799	-0.30953820508128127	-0.8109661756099832	-1.677148875624409	-1.1090475285429775	-1.7863727614880525	-1.0825300533208069	-2.341537138825891	-0.07263446472662155	-3.012751907408848	-0.1919857109104024	-0.5147792868440939	-0.5792750805841527	-0.09557370739849257	-1.1253210507925446	-0.46494240510515766
OG0001199.24	OG0012061.2	OG0000579.24	OG0000878.5	OG0000409.24	OG0004113.4	OG0000343.0	OG0010717.0	OG0006421.0	OG0009798.0	OG0000350.8	OG0002486.16	OG0000121.128	OG0005437.0	OG0004219.22	OG0000060.0	OG0003167.0	OG0005460.0	OG0000010.475
-1.1009790904205832	-2.289121949804121	-1.0433485444289392	-0.7364847759511612	0.10447085776291738	-1.037710111709001	-0.009698583431293964	-1.7529231680691826	-0.9722797416440726	-1.7769482116315585	-0.40144422667648927	-0.5691795034802285	-0.9810810178369486	-1.633076351021482	-2.1134108350818184	-0.3237325917341102	-1.3606752108291549	-1.7065117976244923	0.007339046008161679
OG0005073.0	OG0000139.0	OG0002260.4	OG0003204.0	OG0001802.47	OG0012702.2	OG0000409.24	OG0000187.1	OG0000518.24	OG0010543.0	OG0000009.921	OG0003251.1	OG0000269.0	OG0004606.1	OG0000442.2	OG0002621.3	OG0005921.2	OG0000765.3	OG0009868.0
-1.0743043386911122	-0.6077925010310296	-0.8367589148364569	-1.121549296903336	-0.822656211718274	-1.9373256372366074	0.10447085776291738	-0.2067283455019175	-0.7720125412654069	1.0115671993170432	-0.07263446472662155	-0.7560872411268253	-0.5409881355236181	0.062259894470126094	-0.22617242101930626	-0.5713215900517699	-1.2764851241261952	-1.367731784500487	-1.6281623826695795
OG0000321.2	OG0000074.152	OG0000032.252	OG0003073.0	OG0004460.9	OG0000090.24	OG0000002.763	OG0000411.0	OG0009292.1	OG0000841.0	OG0003833.22	OG0004632.0	OG0011997.0	OG0000075.0	OG0007127.0	OG0004511.10	OG0003198.2	OG0003155.34	OG0000245.24
-1.001154617941492	-0.5625591756364571	-0.3082871842179762	-1.1989241408325426	-1.1752728727678972	0.15328652099086262	-0.7257085158978973	-1.1165355818976774	-2.0150825945730797	-0.7086321957146922	-1.1850804906944814	-0.7367251650279298	-2.443791328260415	-0.44929630375211244	-1.6656605600930732	-0.601211852366231	-1.366615291442657	-0.950090477556942	-0.6384562020321349
OG0000116.0	OG0002954.0	OG0000231.0	OG0000646.28	OG0010132.0	OG0005613.0	OG0004354.0	OG0001557.1	OG0009077.4	OG0001766.6	OG0005646.0	OG0007403.0	OG0001617.48	OG0004819.4	OG0000112.0	OG0005939.0	OG0000011.1	OG0006256.0	OG0000239.0
-0.7560872411268253	-0.7670936989931695	-0.34117157565634604	-0.21943792382894028	-1.4088950949352212	-0.6062543293391751	-0.7413001844300975	-0.8517817278458553	-1.690590950759881	-0.5145731728297583	-1.858305638035469	-1.7150121530621574	-0.9467496152977498	-0.97171375692089	-0.1919857109104024	-1.3902450378275566	0.5140970048942337	-0.9714308478032291	-0.4494932990471394
OG0005416.0	OG0000334.9	OG0000409.24	OG0000312.3	OG0000009.802	OG0000451.0	OG0005666.2	OG0003203.2	OG0000405.0	OG0010750.6	OG0000908.24	OG0000269.0	OG0005229.4	OG0006417.0	OG0001831.0	OG0000047.282	OG0011948.0	OG0000039.0	OG0000239.0
-1.3872228947148009	-0.4353779475630195	0.10447085776291738	-0.8780562664895988	-0.9411986463838138	-0.2004152986302959	-0.9342898359347342	-0.4246876693125632	-0.8079321155203496	-2.852042118612899	-0.8839014477634204	-0.5409881355236181	-1.855170479161191	-2.006941609418847	-1.0540927027897475	-0.4221724087637519	-2.3335160691625743	-0.03637791489059239	-0.4494932990471394
OG0000018.842	OG0000801.24	OG0005771.0	OG0004701.0	OG0003073.0	OG0002778.0	OG0005872.0	OG0000009.921	OG0006171.5	OG0000350.8	OG0005242.14	OG0000265.0	OG0000042.314	OG0004219.22	OG0004778.18	OG0004678.12	OG0005116.0	OG0002079.0	OG0000435.0
-0.48559996096338387	-0.45502011674419607	-0.7926068695416644	-2.9126729482025246	-1.1989241408325426	-0.7941070724923293	-1.8246989660997566	-0.07263446472662155	-1.6144033039877546	-0.40144422667648927	-1.6887294085133586	-1.097270360766624	-0.2813863010245155	-2.1134108350818184	-2.2961905334737542	-0.9762478641010051	-1.1510416172076048	-0.49228146000831885	0.490672809713238
OG0000015.773	OG0006941.0	OG0003508.0	OG0000423.2	OG0004061.2	OG0000192.0	OG0000538.0	OG0002909.2	OG0002195.39	OG0000090.24	OG0003526.0	OG0001028.24	OG0002791.5	OG0018987.0	OG0000121.128	OG0003956.4	OG0004569.0	OG0000011.1	OG0002296.2
